,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
38994,2016,2016,FL,Florida,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.2,3.2,,,2.8,3.5,Overall,Overall,,,,,"(28.932040377000476, -81.92896053899966)",,12,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
38995,2016,2016,GA,Georgia,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.3,3.3,,,2.9,3.9,Overall,Overall,,,,,"(32.83968109300048, -83.62758034599966)",,13,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
38996,2016,2016,HI,Hawaii,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.7,3.7,,,3.2,4.4,Overall,Overall,,,,,"(21.304850435000446, -157.85774940299973)",,15,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
38997,2016,2016,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.1,2.1,,,1.7,2.5,Overall,Overall,,,,,"(43.682630005000476, -114.3637300419997)",,16,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
38998,2016,2016,IL,Illinois,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.7,3.7,,,3.1,4.3,Overall,Overall,,,,,"(40.48501028300046, -88.99771017799969)",,17,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
38999,2016,2016,IN,Indiana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.9,2.9,,,2.5,3.2,Overall,Overall,,,,,"(39.766910452000445, -86.14996019399968)",,18,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39000,2016,2016,IA,Iowa,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.1,2.1,,,1.7,2.5,Overall,Overall,,,,,"(42.46940091300047, -93.81649055599968)",,19,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39001,2016,2016,KS,Kansas,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2.2,2.8,Overall,Overall,,,,,"(38.34774030000045, -98.20078122699965)",,20,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39002,2016,2016,ME,Maine,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.3,2.3,,,2.0,2.8,Overall,Overall,,,,,"(45.254228894000505, -68.98503133599962)",,23,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39003,2016,2016,MD,Maryland,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.7,2.7,,,2.4,3.1,Overall,Overall,,,,,"(39.29058096400047, -76.60926011099963)",,24,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39004,2016,2016,MA,Massachusetts,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.4,2.4,,,2.0,2.9,Overall,Overall,,,,,"(42.27687047000046, -72.08269067499964)",,25,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39005,2016,2016,MN,Minnesota,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.3,2.3,,,2.1,2.6,Overall,Overall,,,,,"(46.35564873600049, -94.79420050299967)",,27,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39006,2016,2016,MS,Mississippi,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,4.0,4.0,,,3.3,4.8,Overall,Overall,,,,,"(32.745510099000455, -89.53803082499968)",,28,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39007,2016,2016,MO,Missouri,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.6,3.6,,,3.1,4.3,Overall,Overall,,,,,"(38.635790776000476, -92.56630005299968)",,29,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39008,2016,2016,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2.1,3.1,Overall,Overall,,,,,"(47.06652897200047, -109.42442064499971)",,30,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39009,2016,2016,NE,Nebraska,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.8,2.8,,,2.4,3.2,Overall,Overall,,,,,"(41.6410409880005, -99.36572062299967)",,31,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39010,2016,2016,NV,Nevada,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.3,3.3,,,2.7,4.1,Overall,Overall,,,,,"(39.493240390000494, -117.07184056399967)",,32,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39011,2016,2016,NH,New Hampshire,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2.1,3.0,Overall,Overall,,,,,"(43.65595011300047, -71.50036091999965)",,33,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39012,2016,2016,NJ,New Jersey,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.6,2.6,,,2.1,3.3,Overall,Overall,,,,,"(40.13057004800049, -74.27369128799967)",,34,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39013,2016,2016,NM,New Mexico,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.0,3.0,,,2.5,3.6,Overall,Overall,,,,,"(34.52088095200048, -106.24058098499967)",,35,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39014,2016,2016,NY,New York,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.4,2.4,,,2.1,2.7,Overall,Overall,,,,,"(42.82700103200045, -75.54397042699964)",,36,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39015,2016,2016,NC,North Carolina,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.2,3.2,,,2.8,3.8,Overall,Overall,,,,,"(35.466220975000454, -79.15925046299964)",,37,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39016,2016,2016,ND,North Dakota,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2.1,3.0,Overall,Overall,,,,,"(47.47531977900047, -100.11842104899966)",,38,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39017,2016,2016,OH,Ohio,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.9,2.9,,,2.6,3.4,Overall,Overall,,,,,"(40.06021014100048, -82.40426005599966)",,39,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39018,2016,2016,OK,Oklahoma,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.3,3.3,,,2.8,3.8,Overall,Overall,,,,,"(35.47203135600046, -97.52107021399968)",,40,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39019,2016,2016,OR,Oregon,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.2,3.2,,,2.7,3.7,Overall,Overall,,,,,"(44.56744942400047, -120.15503132599969)",,41,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39020,2016,2016,PA,Pennsylvania,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.4,2.4,,,2.0,2.9,Overall,Overall,,,,,"(40.79373015200048, -77.86070029399963)",,42,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39021,2016,2016,RI,Rhode Island,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.3,2.3,,,1.9,2.7,Overall,Overall,,,,,"(41.70828019300046, -71.52247031399963)",,44,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39022,2016,2016,SC,South Carolina,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.0,3.0,,,2.6,3.4,Overall,Overall,,,,,"(33.998821303000454, -81.04537120699968)",,45,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39023,2016,2016,SD,South Dakota,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.4,2.4,,,1.8,3.2,Overall,Overall,,,,,"(44.353130053000484, -100.3735306369997)",,46,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39024,2016,2016,TN,Tennessee,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.1,3.1,,,2.6,3.6,Overall,Overall,,,,,"(35.68094058000048, -85.77449091399967)",,47,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39025,2016,2016,TX,Texas,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.8,2.8,,,2.3,3.4,Overall,Overall,,,,,"(31.827240407000488, -99.42677020599967)",,48,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39026,2016,2016,UT,Utah,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.6,2.6,,,2.3,3.0,Overall,Overall,,,,,"(39.360700171000474, -111.58713063499971)",,49,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39027,2016,2016,VT,Vermont,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.8,2.8,,,2.4,3.4,Overall,Overall,,,,,"(43.62538123900049, -72.51764079099962)",,50,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39028,2016,2016,VA,Virginia,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2.1,2.9,Overall,Overall,,,,,"(37.54268067400045, -78.45789046299967)",,51,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39029,2016,2016,WA,Washington,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.3,3.3,,,3.0,3.7,Overall,Overall,,,,,"(47.52227862900048, -120.47001078999972)",,53,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39030,2016,2016,WV,West Virginia,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.6,3.6,,,3.2,4.1,Overall,Overall,,,,,"(38.66551020200046, -80.71264013499967)",,54,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39031,2016,2016,WI,Wisconsin,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.7,2.7,,,2.2,3.2,Overall,Overall,,,,,"(44.39319117400049, -89.81637074199966)",,55,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39032,2016,2016,WY,Wyoming,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,1.8,1.8,,,1.3,2.3,Overall,Overall,,,,,"(43.23554134300048, -108.10983035299967)",,56,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39033,2016,2016,GU,Guam,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.1,2.1,,,1.3,3.3,Overall,Overall,,,,,"(13.444304, 144.793731)",,66,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39034,2016,2016,PR,Puerto Rico,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.6,3.6,,,3.0,4.3,Overall,Overall,,,,,"(18.220833, -66.590149)",,72,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39035,2016,2016,VI,Virgin Islands,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,1.7,1.7,,,1.0,2.8,Overall,Overall,,,,,"(18.335765, -64.896335)",,78,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,
39036,2016,2016,US,United States,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.7,2.7,*,50 States + DC: US Median,2.5,2.8,Overall,Overall,,,,,,,59,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39037,2016,2016,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,2.9,3.9,Overall,Overall,,,,,"(32.84057112200048, -86.63186076199969)",,1,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39038,2016,2016,AK,Alaska,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.3,2.3,,,1.5,3.3,Overall,Overall,,,,,"(64.84507995700051, -147.72205903599973)",,2,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39039,2016,2016,AZ,Arizona,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,2.9,4.1,Overall,Overall,,,,,"(34.865970280000454, -111.76381127699972)",,4,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39040,2016,2016,AR,Arkansas,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,2.8,4.3,Overall,Overall,,,,,"(34.74865012400045, -92.27449074299966)",,5,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39041,2016,2016,CA,California,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.7,2.7,,,2.4,3.1,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",,6,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39042,2016,2016,CO,Colorado,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.2,2.2,,,2.0,2.5,Overall,Overall,,,,,"(38.843840757000464, -106.13361092099967)",,8,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39043,2016,2016,CT,Connecticut,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.7,2.7,,,2.3,3.2,Overall,Overall,,,,,"(41.56266102000046, -72.64984095199964)",,9,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39044,2016,2016,DE,Delaware,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.8,2.8,,,2.2,3.4,Overall,Overall,,,,,"(39.008830667000495, -75.57774116799965)",,10,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39045,2016,2016,DC,District of Columbia,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.7,2.7,,,2.1,3.4,Overall,Overall,,,,,"(38.907192, -77.036871)",,11,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39046,2016,2016,FL,Florida,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.7,2.7,,,2.4,3.1,Overall,Overall,,,,,"(28.932040377000476, -81.92896053899966)",,12,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39047,2016,2016,GA,Georgia,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.2,3.2,,,2.7,3.7,Overall,Overall,,,,,"(32.83968109300048, -83.62758034599966)",,13,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39048,2016,2016,HI,Hawaii,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.5,3.5,,,2.9,4.2,Overall,Overall,,,,,"(21.304850435000446, -157.85774940299973)",,15,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39049,2016,2016,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,1.9,1.9,,,1.6,2.4,Overall,Overall,,,,,"(43.682630005000476, -114.3637300419997)",,16,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39050,2016,2016,IL,Illinois,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,2.9,4.0,Overall,Overall,,,,,"(40.48501028300046, -88.99771017799969)",,17,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39051,2016,2016,IN,Indiana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.6,2.6,,,2.3,3.0,Overall,Overall,,,,,"(39.766910452000445, -86.14996019399968)",,18,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39052,2016,2016,IA,Iowa,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,1.8,1.8,,,1.5,2.2,Overall,Overall,,,,,"(42.46940091300047, -93.81649055599968)",,19,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39053,2016,2016,KS,Kansas,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.3,2.3,,,2.1,2.6,Overall,Overall,,,,,"(38.34774030000045, -98.20078122699965)",,20,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39054,2016,2016,KY,Kentucky,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.3,3.3,,,2.9,3.8,Overall,Overall,,,,,"(37.645970271000465, -84.77497104799966)",,21,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39055,2016,2016,LA,Louisiana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.9,2.9,,,2.4,3.5,Overall,Overall,,,,,"(31.31266064400046, -92.44568007099969)",,22,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39056,2016,2016,ME,Maine,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,1.9,1.9,,,1.6,2.3,Overall,Overall,,,,,"(45.254228894000505, -68.98503133599962)",,23,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39057,2016,2016,MD,Maryland,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.6,2.6,,,2.3,3.0,Overall,Overall,,,,,"(39.29058096400047, -76.60926011099963)",,24,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39058,2016,2016,MA,Massachusetts,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.2,2.2,,,1.8,2.7,Overall,Overall,,,,,"(42.27687047000046, -72.08269067499964)",,25,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39059,2016,2016,MI,Michigan,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,3.0,3.8,Overall,Overall,,,,,"(44.6613195430005, -84.71439026999968)",,26,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39060,2016,2016,MN,Minnesota,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.1,2.1,,,1.9,2.4,Overall,Overall,,,,,"(46.35564873600049, -94.79420050299967)",,27,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39061,2016,2016,MS,Mississippi,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.8,3.8,,,3.1,4.6,Overall,Overall,,,,,"(32.745510099000455, -89.53803082499968)",,28,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39062,2016,2016,MO,Missouri,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.3,3.3,,,2.8,4.0,Overall,Overall,,,,,"(38.635790776000476, -92.56630005299968)",,29,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39063,2016,2016,MT,Montana,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.3,2.3,,,1.8,2.9,Overall,Overall,,,,,"(47.06652897200047, -109.42442064499971)",,30,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
39064,2016,2016,NE,Nebraska,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.6,2.6,,,2.3,3.0,Overall,Overall,,,,,"(41.6410409880005, -99.36572062299967)",,31,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,
